sentence_id,post_id,source,in_processed_test_3237,in_test_v4_silver,in_gold_v2,in_v4_hybrid_2601,in_simhuman980,has_v4_labels,n_spans,annotation_protocol,human_verification_status,processed_test_has_bio4,eligible_for_repartition,exclusion_reason,title
1995-s0088,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0089,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0090,1995,Public,1,1,0,0,0,1,5,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0091,1995,Public,1,1,0,0,0,1,4,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0092,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0093,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0094,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0095,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0096,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0097,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0098,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0099,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0100,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0101,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0102,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0103,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0104,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0105,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0106,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0107,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0108,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0109,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0110,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0111,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0112,1995,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0113,1995,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0114,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0115,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0116,1995,Public,1,1,0,0,0,1,0,empty_shiye_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0117,1995,Public,1,1,0,0,0,1,0,empty_shiye_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0118,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0119,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0120,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0121,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0122,1995,Public,1,1,0,0,0,1,4,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0123,1995,Public,1,1,0,0,0,1,2,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0124,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0125,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0126,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0127,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0128,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0129,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0130,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0131,1995,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0132,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0133,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0134,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0135,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0136,1995,Public,1,1,0,0,0,1,0,empty_shiye_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0137,1995,Public,1,1,0,0,0,1,0,empty_shiye_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0138,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0139,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0140,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0141,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0142,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0143,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0144,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0145,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0146,1995,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0147,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0148,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0149,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0150,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0151,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0152,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0153,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0154,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0155,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0156,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0157,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0158,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0159,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0160,1995,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0161,1995,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0162,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0163,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0164,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0165,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0166,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0167,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0168,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0169,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0170,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0171,1995,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0172,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0173,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0174,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1995-s0175,1995,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,2023年东北电力大学公开招聘工作人员公告（1号）
1996-s0017,1996,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0018,1996,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0019,1996,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0020,1996,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0021,1996,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0022,1996,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0023,1996,Public,1,1,0,0,0,1,2,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0024,1996,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0025,1996,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0026,1996,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0027,1996,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0028,1996,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0029,1996,Public,1,1,0,0,0,1,1,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0030,1996,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0031,1996,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0032,1996,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1996-s0033,1996,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,西北工业大学保卫（公安）处招聘启事
1997-s0012,1997,Public,1,1,0,0,0,1,2,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,复旦大学附属妇产科医院招聘放射科医生
1997-s0013,1997,Public,1,1,0,0,0,1,2,rule_v4,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,复旦大学附属妇产科医院招聘放射科医生
1997-s0014,1997,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,复旦大学附属妇产科医院招聘放射科医生
1997-s0015,1997,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,复旦大学附属妇产科医院招聘放射科医生
1997-s0016,1997,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,复旦大学附属妇产科医院招聘放射科医生
1997-s0017,1997,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,复旦大学附属妇产科医院招聘放射科医生
1997-s0018,1997,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,复旦大学附属妇产科医院招聘放射科医生
1997-s0019,1997,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,复旦大学附属妇产科医院招聘放射科医生
1997-s0020,1997,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,复旦大学附属妇产科医院招聘放射科医生
1997-s0021,1997,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,复旦大学附属妇产科医院招聘放射科医生
1997-s0022,1997,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,复旦大学附属妇产科医院招聘放射科医生
1997-s0023,1997,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,复旦大学附属妇产科医院招聘放射科医生
1998-s0001,1998,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,绍兴市诸暨市人民政府-诸暨市2023年事业单位工作人员公开招聘拟考察人选名单（二）
1999-s0077,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0078,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0079,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0080,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0081,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0082,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0083,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0084,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0085,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0086,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0087,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0088,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0089,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0090,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0091,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0092,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0093,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0094,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0095,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0096,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0097,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0098,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0099,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,1,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0100,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0101,1999,Public,1,1,0,0,0,1,0,empty_process,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0102,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
1999-s0103,1999,Public,1,1,0,0,0,1,0,rule_v4,not_human_reviewed,0,1,ok_v4_silver_not_in_unique_gold_v2,儋州市那大镇卫生院2023年面向社会公开招聘编外公共卫生专技人员公告（第一号）
