id,domain,review_bucket,status,codex,doubao,kimi,sentence
1988-s0014,事业单位招聘,three_agree,agree_empty,[],[],[],4.具有正常履行职责的身体条件，参照公务员录用体检通用标准（国人部发〔2005〕1号文件印发、人社部发〔2016〕140号文件修订）。
1988-s0015,事业单位招聘,three_agree,agree_empty,[],[],[],4.具有正常履行职责的身体条件，参照公务员录用体检通用标准（国人部发〔2005〕1号文件印发、人社部发〔2016〕140号文件修订）。
1988-s0016,事业单位招聘,three_agree,agree_empty,[],[],[],5.年龄一般在18周岁以上、35周岁以下（1987年8月7日至2005年8月6日期间出生）。
1988-s0017,事业单位招聘,three_agree,agree_empty,[],[],[],5.年龄一般在18周岁以上、35周岁以下（1987年8月7日至2005年8月6日期间出生）。
1988-s0020,事业单位招聘,three_agree,agree_empty,[],[],[],计算年龄、户籍、档案关系等时间的截止日期为2023年8月7日。
1988-s0021,事业单位招聘,three_agree,agree_empty,[],[],[],计算年龄、户籍、档案关系等时间的截止日期为2023年8月7日。
1988-s0028,事业单位招聘,three_agree,agree_empty,[],[],[],7.岗位条件中要求涿鹿县户籍的需具备以下条件之一：①应聘者本人具有涿鹿县户籍；
1988-s0029,事业单位招聘,three_agree,agree_empty,[],[],[],7.岗位条件中要求涿鹿县户籍的需具备以下条件之一：①应聘者本人具有涿鹿县户籍；
1988-s0030,事业单位招聘,three_agree,agree_empty,[],[],[],②应聘者的父母具有涿鹿县户籍；
1988-s0031,事业单位招聘,three_agree,agree_empty,[],[],[],②应聘者的父母具有涿鹿县户籍；
1988-s0032,事业单位招聘,three_agree,agree_empty,[],[],[],③应聘者的配偶具有涿鹿县户籍；
1988-s0033,事业单位招聘,three_agree,agree_empty,[],[],[],③应聘者的配偶具有涿鹿县户籍；
1988-s0034,事业单位招聘,three_agree,agree_empty,[],[],[],④应聘者配偶的父母具有涿鹿县户籍。
1988-s0035,事业单位招聘,three_agree,agree_empty,[],[],[],④应聘者配偶的父母具有涿鹿县户籍。
1988-s0036,事业单位招聘,three_agree,agree_empty,[],[],[],8.职业院校毕业生报考时，在符合专业等其他条件的前提下，技工院校预备技师（技师）班毕业生可报名应聘学历要求为大学本科的岗位，高级工班毕业生可报名应聘学历要求为大学专科的岗位。
1988-s0037,事业单位招聘,three_agree,agree_empty,[],[],[],8.职业院校毕业生报考时，在符合专业等其他条件的前提下，技工院校预备技师（技师）班毕业生可报名应聘学历要求为大学本科的岗位，高级工班毕业生可报名应聘学历要求为大学专科的岗位。
1988-s0040,事业单位招聘,three_agree,agree_empty,[],[],[],（二）其他条件1.岗位条件中“高校毕业生”是指：（1）纳入国家统招计划、被普通高等院校录取，毕业后持有《全国普通高校毕业生就业协议书》的2023年高校毕业生；
1988-s0041,事业单位招聘,three_agree,agree_empty,[],[],[],（二）其他条件1.岗位条件中“高校毕业生”是指：（1）纳入国家统招计划、被普通高等院校录取，毕业后持有《全国普通高校毕业生就业协议书》的2023年高校毕业生；
1988-s0042,事业单位招聘,three_agree,agree_empty,[],[],[],（2）国家统一招生的2021年、2022年普通高校毕业生择业期内未落实工作单位，其档案关系仍保留在原毕业学校，或保留在各级毕业生就业主管部门（毕业生就业指导服务中心）、各级人才交流服务机构和各级公共就业服务机构的高校毕业生；
1988-s0043,事业单位招聘,three_agree,agree_empty,[],[],[],（2）国家统一招生的2021年、2022年普通高校毕业生择业期内未落实工作单位，其档案关系仍保留在原毕业学校，或保留在各级毕业生就业主管部门（毕业生就业指导服务中心）、各级人才交流服务机构和各级公共就业服务机构的高校毕业生；
1988-s0046,事业单位招聘,three_agree,agree_empty,[],[],[],（4）普通高等院校在校生或毕业当年入伍，退役后（含复学毕业）2年内未落实工作单位的退役士兵。
1988-s0047,事业单位招聘,three_agree,agree_empty,[],[],[],（4）普通高等院校在校生或毕业当年入伍，退役后（含复学毕业）2年内未落实工作单位的退役士兵。
1988-s0048,事业单位招聘,three_agree,agree_empty,[],[],[],2.岗位条件中“服务基层项目人员”是指：（1）在涿鹿县服务且2023年当年服务期满的“三支一扶”计划志愿者、“大学生志愿服务西部计划”人员；
1988-s0049,事业单位招聘,three_agree,agree_empty,[],[],[],2.岗位条件中“服务基层项目人员”是指：（1）在涿鹿县服务且2023年当年服务期满的“三支一扶”计划志愿者、“大学生志愿服务西部计划”人员；
1988-s0054,事业单位招聘,three_agree,agree_empty,[],[],[],（3）2023年应届毕业生中服务北京2022年冬奥会、冬残奥会的大学生志愿者。
1988-s0055,事业单位招聘,three_agree,agree_empty,[],[],[],（3）2023年应届毕业生中服务北京2022年冬奥会、冬残奥会的大学生志愿者。
1988-s0056,事业单位招聘,three_agree,agree_empty,[],[],[],（三）下列情况的不在招聘范围1.在读非应届普通高校学生。
1988-s0057,事业单位招聘,three_agree,agree_empty,[],[],[],（三）下列情况的不在招聘范围1.在读非应届普通高校学生。
1988-s0058,事业单位招聘,three_agree,agree_empty,[],[],[],2.试用期内的公务员和试用期内的事业单位工作人员、未满最低服务年限或未满约定最低服务期限的人员。
1988-s0059,事业单位招聘,three_agree,agree_empty,[],[],[],2.试用期内的公务员和试用期内的事业单位工作人员、未满最低服务年限或未满约定最低服务期限的人员。
1988-s0060,事业单位招聘,three_agree,agree_empty,[],[],[],3.现役军人。
1988-s0061,事业单位招聘,three_agree,agree_empty,[],[],[],3.现役军人。
1988-s0062,事业单位招聘,three_agree,agree_empty,[],[],[],4.被依法列为失信联合惩戒对象的。
1988-s0063,事业单位招聘,three_agree,agree_empty,[],[],[],4.被依法列为失信联合惩戒对象的。
1988-s0064,事业单位招聘,three_agree,agree_empty,[],[],[],5.被开除中国共产党党籍的。
1988-s0065,事业单位招聘,three_agree,agree_empty,[],[],[],5.被开除中国共产党党籍的。
1988-s0066,事业单位招聘,three_agree,agree_empty,[],[],[],6.曾因犯罪受过刑事处罚和被开除公职的人员。
1988-s0067,事业单位招聘,three_agree,agree_empty,[],[],[],6.曾因犯罪受过刑事处罚和被开除公职的人员。
1988-s0068,事业单位招聘,three_agree,agree_empty,[],[],[],7.未经原单位同意或行业有规定不得应聘的机关事业单位正式在编人员。
1988-s0069,事业单位招聘,three_agree,agree_empty,[],[],[],7.未经原单位同意或行业有规定不得应聘的机关事业单位正式在编人员。
1988-s0070,事业单位招聘,three_agree,agree_empty,[],[],[],8.应聘人员不得报考聘用后即构成回避关系的招聘岗位。
1988-s0071,事业单位招聘,three_agree,agree_empty,[],[],[],8.应聘人员不得报考聘用后即构成回避关系的招聘岗位。
1988-s0076,事业单位招聘,three_agree,agree_empty,[],[],[],②直系血亲关系，包括祖父母、外祖父母、父母、子女、孙子女、外孙子女；
1988-s0077,事业单位招聘,three_agree,agree_empty,[],[],[],②直系血亲关系，包括祖父母、外祖父母、父母、子女、孙子女、外孙子女；
1988-s0078,事业单位招聘,three_agree,agree_empty,[],[],[],③三代以内旁系血亲关系，包括叔伯姑舅姨、兄弟姐妹、堂兄弟姐妹、表兄弟姐妹、侄子女、甥子女；
1988-s0079,事业单位招聘,three_agree,agree_empty,[],[],[],③三代以内旁系血亲关系，包括叔伯姑舅姨、兄弟姐妹、堂兄弟姐妹、表兄弟姐妹、侄子女、甥子女；
1988-s0080,事业单位招聘,three_agree,agree_empty,[],[],[],④近姻亲关系，包括配偶的父母、配偶的兄弟姐妹及其配偶、子女的配偶及子女配偶的父母、三代以内旁系血亲的配偶；
1988-s0081,事业单位招聘,three_agree,agree_empty,[],[],[],④近姻亲关系，包括配偶的父母、配偶的兄弟姐妹及其配偶、子女的配偶及子女配偶的父母、三代以内旁系血亲的配偶；
1988-s0082,事业单位招聘,three_agree,agree_empty,[],[],[],⑤其他亲属关系，包括养父母子女、形成抚养关系的继父母子女及由此形成的直系血亲、三代以内旁系血亲和近姻亲关系。
1988-s0083,事业单位招聘,three_agree,agree_empty,[],[],[],⑤其他亲属关系，包括养父母子女、形成抚养关系的继父母子女及由此形成的直系血亲、三代以内旁系血亲和近姻亲关系。
1988-s0086,事业单位招聘,three_agree,agree_empty,[],[],[],四、招聘程序（一）发布公告通过张家口市人力资源和社会保障局网站、涿鹿县人民政府网站向社会公开发布招聘信息。
1988-s0087,事业单位招聘,three_agree,agree_empty,[],[],[],四、招聘程序（一）发布公告通过张家口市人力资源和社会保障局网站、涿鹿县人民政府网站向社会公开发布招聘信息。
1988-s0088,事业单位招聘,three_agree,agree_empty,[],[],[],（二）网上报名和资格初审招聘公告发布后，应聘人员可登录报名系统网上报名，报名与资格初审、缴费均在网上实现，每名应聘人员只能报考一个岗位。
1988-s0089,事业单位招聘,three_agree,agree_empty,[],[],[],（二）网上报名和资格初审招聘公告发布后，应聘人员可登录报名系统网上报名，报名与资格初审、缴费均在网上实现，每名应聘人员只能报考一个岗位。
1988-s0090,事业单位招聘,three_agree,agree_empty,[],[],[],1.报名系统网址：张家口市人力资源和社会保障局网站“事业单位招聘3”专栏（http://rsj.zjk.gov.cn）2.报名时间：2023年8月14日上午9：00—8月18日下午17：00。
1988-s0091,事业单位招聘,three_agree,agree_empty,[],[],[],1.报名系统网址：张家口市人力资源和社会保障局网站“事业单位招聘3”专栏（http://rsj.zjk.gov.cn）2.报名时间：2023年8月14日上午9：00—8月18日下午17：00。
1988-s0092,事业单位招聘,three_agree,agree_empty,[],[],[],3.缴费时间：2023年8月14日上午9：00—8月19日下午17：00。
1988-s0093,事业单位招聘,three_agree,agree_empty,[],[],[],3.缴费时间：2023年8月14日上午9：00—8月19日下午17：00。
1988-s0094,事业单位招聘,three_agree,agree_empty,[],[],[],4.“服务基层项目人员”岗位报名时间为8月14日至8月16日，截止到16日下午17:00“服务基层项目人员”岗位报名人数和岗位招聘人数的比例未达到2：1时，8月17日9：00至18日17：00将对其他符合该职位报考条件的考生开放报名。
1988-s0095,事业单位招聘,three_agree,agree_empty,[],[],[],4.“服务基层项目人员”岗位报名时间为8月14日至8月16日，截止到16日下午17:00“服务基层项目人员”岗位报名人数和岗位招聘人数的比例未达到2：1时，8月17日9：00至18日17：00将对其他符合该职位报考条件的考生开放报名。
1988-s0096,事业单位招聘,three_agree,agree_empty,[],[],[],5.报考“服务基层项目人员”岗位的考生，在报名网站报名时，同时将相关证明材料（参照资格复审所需材料）原件扫描成PDF格式发送至zlxgkzp@163.com进行专项审核，邮件名称格式为：报考岗位+姓名+报名号。
1988-s0097,事业单位招聘,three_agree,agree_empty,[],[],[],5.报考“服务基层项目人员”岗位的考生，在报名网站报名时，同时将相关证明材料（参照资格复审所需材料）原件扫描成PDF格式发送至zlxgkzp@163.com进行专项审核，邮件名称格式为：报考岗位+姓名+报名号。
1988-s0098,事业单位招聘,three_agree,agree_empty,[],[],[],报名当日17:00前未按时提交证明材料的视为“审核不通过”。
1988-s0099,事业单位招聘,three_agree,agree_empty,[],[],[],报名当日17:00前未按时提交证明材料的视为“审核不通过”。
1988-s0100,事业单位招聘,three_agree,agree_empty,[],[],[],6.报名考务费：每人100元（网上缴费）。
1988-s0101,事业单位招聘,three_agree,agree_empty,[],[],[],6.报名考务费：每人100元（网上缴费）。
1988-s0102,事业单位招聘,three_agree,agree_empty,[],[],[],报名考务费减免对象和办法。
1988-s0103,事业单位招聘,three_agree,agree_empty,[],[],[],报名考务费减免对象和办法。
1988-s0104,事业单位招聘,three_agree,agree_empty,[],[],[],享受建档立卡脱贫家庭的考生和城乡低保家庭的考生，先在网上交费，待考试结束后7个工作日内考生到涿鹿县人力资源和社会保障局事业单位管理科审核并办理减免考试报名考务费用的退费手续。
1988-s0105,事业单位招聘,three_agree,agree_empty,[],[],[],享受建档立卡脱贫家庭的考生和城乡低保家庭的考生，先在网上交费，待考试结束后7个工作日内考生到涿鹿县人力资源和社会保障局事业单位管理科审核并办理减免考试报名考务费用的退费手续。
1988-s0106,事业单位招聘,three_agree,agree_empty,[],[],[],审核确定符合减免条件的考生，所退费用退回原交费账户。
1988-s0107,事业单位招聘,three_agree,agree_empty,[],[],[],审核确定符合减免条件的考生，所退费用退回原交费账户。
1988-s0108,事业单位招聘,three_agree,agree_empty,[],[],[],建档立卡脱贫家庭的考生需提供本人身份证和原扶贫手册（复印件）；
1988-s0109,事业单位招聘,three_agree,agree_empty,[],[],[],建档立卡脱贫家庭的考生需提供本人身份证和原扶贫手册（复印件）；
1988-s0110,事业单位招聘,three_agree,agree_empty,[],[],[],城乡低保家庭的考生需提供本人身份证和其家庭所在地的县（区）民政部门出具的享受最低生活保障的证明或低保证（复印件）。
1988-s0111,事业单位招聘,three_agree,agree_empty,[],[],[],城乡低保家庭的考生需提供本人身份证和其家庭所在地的县（区）民政部门出具的享受最低生活保障的证明或低保证（复印件）。
1988-s0112,事业单位招聘,three_agree,agree_empty,[],[],[],退费事宜逾期不再办理。
1988-s0113,事业单位招聘,three_agree,agree_empty,[],[],[],退费事宜逾期不再办理。
1988-s0114,事业单位招聘,three_agree,agree_empty,[],[],[],网上报名基本程序：1.考生开始报名前，须完全了解本次招聘政策和拟应聘岗位条件，认真阅读《报名须知》并同意《诚信承诺书》，然后参照“考生操作指南”按步骤进行具体操作。
1988-s0115,事业单位招聘,three_agree,agree_empty,[],[],[],网上报名基本程序：1.考生开始报名前，须完全了解本次招聘政策和拟应聘岗位条件，认真阅读《报名须知》并同意《诚信承诺书》，然后参照“考生操作指南”按步骤进行具体操作。
1988-s0116,事业单位招聘,three_agree,agree_empty,[],[],[],2.网上报名实行严格的自律机制，必须承诺履行《诚信承诺书》，考生对提交审核的报名信息的真实性负责，在资格复审时，凡发现网上填报的信息与实际情况不一致的，取消应聘资格。
1988-s0117,事业单位招聘,three_agree,agree_empty,[],[],[],2.网上报名实行严格的自律机制，必须承诺履行《诚信承诺书》，考生对提交审核的报名信息的真实性负责，在资格复审时，凡发现网上填报的信息与实际情况不一致的，取消应聘资格。
1988-s0118,事业单位招聘,three_agree,agree_empty,[],[],[],3.网上报名须用有效的二代《居民身份证》申请“报名号”，并预选应聘岗位，获取“报名号”和“初始密码”后才能登录报名系统，进行填表和提交审核，报名号是登录报名系统的唯一标识，密码可修改，均务必牢记并保管好。
1988-s0119,事业单位招聘,three_agree,agree_empty,[],[],[],3.网上报名须用有效的二代《居民身份证》申请“报名号”，并预选应聘岗位，获取“报名号”和“初始密码”后才能登录报名系统，进行填表和提交审核，报名号是登录报名系统的唯一标识，密码可修改，均务必牢记并保管好。
1988-s0120,事业单位招聘,three_agree,agree_empty,[],[],[],4.按照《填表说明》规范填写或选择表项，上传的电子照片要符合要求，否则将被报名系统自动拒绝。
1988-s0121,事业单位招聘,three_agree,agree_empty,[],[],[],4.按照《填表说明》规范填写或选择表项，上传的电子照片要符合要求，否则将被报名系统自动拒绝。
1988-s0122,事业单位招聘,three_agree,agree_empty,[],[],[],报考信息通过审核后才能进行交费操作，交费成功即完成报名。
1988-s0123,事业单位招聘,three_agree,agree_empty,[],[],[],报考信息通过审核后才能进行交费操作，交费成功即完成报名。
1988-s0124,事业单位招聘,three_agree,agree_empty,[],[],[],5.考生“提交审核”后信息将被锁定，在未反馈审核结果前不能修改。
1988-s0125,事业单位招聘,three_agree,agree_empty,[],[],[],5.考生“提交审核”后信息将被锁定，在未反馈审核结果前不能修改。
1988-s0126,事业单位招聘,three_agree,agree_empty,[],[],[],一般情况下，审核员24小时内会在报名系统上回复审核结果。
1988-s0127,事业单位招聘,three_agree,agree_empty,[],[],[],一般情况下，审核员24小时内会在报名系统上回复审核结果。
1988-s0128,事业单位招聘,three_agree,agree_empty,[],[],[],“审核未过”的，可根据提示的未过原因，修改信息或改报岗位并重新提交审核；
1988-s0130,事业单位招聘,three_agree,agree_empty,[],[],[],“审核通过”的，将不能再修改，进入交费程序。
1988-s0131,事业单位招聘,three_agree,agree_empty,[],[],[],“审核通过”的，将不能再修改，进入交费程序。
1988-s0132,事业单位招聘,three_agree,agree_empty,[],[],[],请考生尽量不要选择最后时刻报名，以免因报考条件不符或填报信息不完整等原因“审核未过”而错失改报机会。
1988-s0133,事业单位招聘,three_agree,agree_empty,[],[],[],请考生尽量不要选择最后时刻报名，以免因报考条件不符或填报信息不完整等原因“审核未过”而错失改报机会。
1988-s0134,事业单位招聘,three_agree,agree_empty,[],[],[],6.应聘考生务必牢记报名和交费截止时间、打印《笔试准考证》时间、笔试时间等重要时间信息，凡是在规定时间未完成相关操作的，将被视为自动放弃。
1988-s0135,事业单位招聘,three_agree,agree_empty,[],[],[],6.应聘考生务必牢记报名和交费截止时间、打印《笔试准考证》时间、笔试时间等重要时间信息，凡是在规定时间未完成相关操作的，将被视为自动放弃。
1988-s0136,事业单位招聘,three_agree,agree_empty,[],[],[],同时，报名和考试期间务必保管好个人的证件和信息，因个人原因造成丢失、被他人盗用和信息被恶意篡改而影响报名和考试的，责任自负。
1988-s0137,事业单位招聘,three_agree,agree_empty,[],[],[],同时，报名和考试期间务必保管好个人的证件和信息，因个人原因造成丢失、被他人盗用和信息被恶意篡改而影响报名和考试的，责任自负。
1988-s0138,事业单位招聘,three_agree,agree_empty,[],[],[],资格初审期间，请考生及时关注网上资格初审结果，并进行后续相应操作处理，因不及时查看网上审核结果错失报名机会的，后果由考生本人负责。
1988-s0139,事业单位招聘,three_agree,agree_empty,[],[],[],资格初审期间，请考生及时关注网上资格初审结果，并进行后续相应操作处理，因不及时查看网上审核结果错失报名机会的，后果由考生本人负责。
1988-s0140,事业单位招聘,three_agree,agree_empty,[],[],[],报名截止前2天报名人数比较集中，请尽量避开报名高峰期，以提高报名效率。
1988-s0141,事业单位招聘,three_agree,agree_empty,[],[],[],报名截止前2天报名人数比较集中，请尽量避开报名高峰期，以提高报名效率。
1988-s0142,事业单位招聘,three_agree,agree_empty,[],[],[],（三）笔试考试1.笔试开考比例。
1988-s0143,事业单位招聘,three_agree,agree_empty,[],[],[],（三）笔试考试1.笔试开考比例。
1988-s0144,事业单位招聘,three_agree,agree_empty,[],[],[],岗位报名人数和岗位招聘人数的比例不低于2：1，报名人数达不到笔试开考比例的，按比例核减直至取消该岗位招聘计划。
1988-s0145,事业单位招聘,three_agree,agree_empty,[],[],[],岗位报名人数和岗位招聘人数的比例不低于2：1，报名人数达不到笔试开考比例的，按比例核减直至取消该岗位招聘计划。
1988-s0146,事业单位招聘,three_agree,agree_empty,[],[],[],报考被核减或被取消岗位的考生，不能再报其他岗位。
1988-s0147,事业单位招聘,three_agree,agree_empty,[],[],[],报考被核减或被取消岗位的考生，不能再报其他岗位。
1988-s0148,事业单位招聘,three_agree,agree_empty,[],[],[],减少或取消岗位人数的公告将于8月20日在报名系统网站公布，请广大考生适时查询。
1988-s0149,事业单位招聘,three_agree,agree_empty,[],[],[],减少或取消岗位人数的公告将于8月20日在报名系统网站公布，请广大考生适时查询。
1988-s0150,事业单位招聘,three_agree,agree_empty,[],[],[],对报考核减或取消招聘岗位的考生，报名考务费退还到考生缴费账户。
1988-s0151,事业单位招聘,three_agree,agree_empty,[],[],[],对报考核减或取消招聘岗位的考生，报名考务费退还到考生缴费账户。
1988-s0152,事业单位招聘,three_agree,agree_empty,[],[],[],2.笔试考试时间和地点。
1988-s0153,事业单位招聘,three_agree,agree_empty,[],[],[],2.笔试考试时间和地点。
1988-s0154,事业单位招聘,three_agree,agree_empty,[],[],[],笔试考试时间在报名系统网站另行通知，请广大考生随时关注报名系统网站发布的最新信息。
1988-s0155,事业单位招聘,three_agree,agree_empty,[],[],[],笔试考试时间在报名系统网站另行通知，请广大考生随时关注报名系统网站发布的最新信息。
1988-s0156,事业单位招聘,three_agree,agree_empty,[],[],[],考试地点和具体时间详见《笔试准考证》，应聘人员按照《笔试准考证》上确定的考试地点、考场及要求参加考试。
1988-s0157,事业单位招聘,three_agree,agree_empty,[],[],[],考试地点和具体时间详见《笔试准考证》，应聘人员按照《笔试准考证》上确定的考试地点、考场及要求参加考试。
1988-s0158,事业单位招聘,three_agree,agree_empty,[],[],[],3.笔试准考证打印。
1988-s0159,事业单位招聘,three_agree,agree_empty,[],[],[],3.笔试准考证打印。
1988-s0160,事业单位招聘,three_agree,agree_empty,[],[],[],完成网上报名的考生，根据网上通知时间，登录原报名网站，打印《笔试准考证》，逾期没有打印准考证视为自动放弃笔试。
1988-s0161,事业单位招聘,three_agree,agree_empty,[],[],[],完成网上报名的考生，根据网上通知时间，登录原报名网站，打印《笔试准考证》，逾期没有打印准考证视为自动放弃笔试。
1988-s0162,事业单位招聘,three_agree,agree_empty,[],[],[],笔试时，考生须持《二代居民身份证》、《笔试准考证》进入考场。
1988-s0163,事业单位招聘,three_agree,agree_empty,[],[],[],笔试时，考生须持《二代居民身份证》、《笔试准考证》进入考场。
1989-s0000,事业单位招聘,three_agree,agree_empty,[],[],[],华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者考核工作已于2023年8月16日完成。
1989-s0001,事业单位招聘,three_agree,agree_empty,[],[],[],华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者考核工作已于2023年8月16日完成。
1989-s0002,事业单位招聘,three_agree,agree_empty,[],[],[],华富街道办2023年7月公开选用机关事业单位辅助人员和社区专职工作者考核工作已于2023年8月16日完成。
1989-s0003,事业单位招聘,three_agree,agree_empty,[],[],[],"根据《深圳市福田区2023年7月公开选用机关事业单位辅助人员和社区专职工作者公告》要求,现将总成绩及入围体检人员名单等相关事项公告如下：一、入围体检人员入围体检人员名单详见附件。"
1989-s0004,事业单位招聘,three_agree,agree_empty,[],[],[],"根据《深圳市福田区2023年7月公开选用机关事业单位辅助人员和社区专职工作者公告》要求,现将总成绩及入围体检人员名单等相关事项公告如下：一、入围体检人员入围体检人员名单详见附件。"
1989-s0005,事业单位招聘,three_agree,agree_empty,[],[],[],"根据《深圳市福田区2023年7月公开选用机关事业单位辅助人员和社区专职工作者公告》要求,现将总成绩及入围体检人员名单等相关事项公告如下：一、入围体检人员入围体检人员名单详见附件。"
1989-s0006,事业单位招聘,three_agree,agree_empty,[],[],[],二、公示公示时间为2023年8月18日至8月24日（5个工作日）。
1989-s0007,事业单位招聘,three_agree,agree_empty,[],[],[],二、公示公示时间为2023年8月18日至8月24日（5个工作日）。
1989-s0008,事业单位招聘,three_agree,agree_empty,[],[],[],二、公示公示时间为2023年8月18日至8月24日（5个工作日）。
1989-s0009,事业单位招聘,three_agree,agree_empty,[],[],[],"在公示期限内，可通过来信、来电、来访等形式，向华富街道办事处反映公示对象的情况和问题（地址:深圳市福田区皇岗路莲花一村华富街道办事处综合楼202室,联系电话:0755-8325 9233，受理时间:工作日上午9:00-12:00,下午2:00-6:00）。"
1989-s0010,事业单位招聘,three_agree,agree_empty,[],[],[],"在公示期限内，可通过来信、来电、来访等形式，向华富街道办事处反映公示对象的情况和问题（地址:深圳市福田区皇岗路莲花一村华富街道办事处综合楼202室,联系电话:0755-8325 9233，受理时间:工作日上午9:00-12:00,下午2:00-6:00）。"
1989-s0011,事业单位招聘,three_agree,agree_empty,[],[],[],"在公示期限内，可通过来信、来电、来访等形式，向华富街道办事处反映公示对象的情况和问题（地址:深圳市福田区皇岗路莲花一村华富街道办事处综合楼202室,联系电话:0755-8325 9233，受理时间:工作日上午9:00-12:00,下午2:00-6:00）。"
1989-s0012,事业单位招聘,three_agree,agree_empty,[],[],[],反映情况和问题应实事求是，客观公正。
1989-s0013,事业单位招聘,three_agree,agree_empty,[],[],[],反映情况和问题应实事求是，客观公正。
1989-s0014,事业单位招聘,three_agree,agree_empty,[],[],[],反映情况和问题应实事求是，客观公正。
1989-s0015,事业单位招聘,three_agree,agree_empty,[],[],[],为便于核实、反馈有关情况，提倡反映人提供真实姓名、联系方式或工作单位。
1989-s0016,事业单位招聘,three_agree,agree_empty,[],[],[],为便于核实、反馈有关情况，提倡反映人提供真实姓名、联系方式或工作单位。
1989-s0017,事业单位招聘,three_agree,agree_empty,[],[],[],为便于核实、反馈有关情况，提倡反映人提供真实姓名、联系方式或工作单位。
1989-s0018,事业单位招聘,three_agree,agree_empty,[],[],[],我们将严格遵守工作纪律，履行保密义务。
1989-s0019,事业单位招聘,three_agree,agree_empty,[],[],[],我们将严格遵守工作纪律，履行保密义务。
1989-s0020,事业单位招聘,three_agree,agree_empty,[],[],[],我们将严格遵守工作纪律，履行保密义务。
1989-s0021,事业单位招聘,three_agree,agree_empty,[],[],[],经调查属实并影响选用，取消选用资格。
1989-s0022,事业单位招聘,three_agree,agree_empty,[],[],[],经调查属实并影响选用，取消选用资格。
1989-s0023,事业单位招聘,three_agree,agree_empty,[],[],[],经调查属实并影响选用，取消选用资格。
1989-s0024,事业单位招聘,three_agree,agree_empty,[],[],[],三、体检（一）体检时间考生于2023年8月21日前完成。
1989-s0025,事业单位招聘,three_agree,agree_empty,[],[],[],三、体检（一）体检时间考生于2023年8月21日前完成。
1989-s0026,事业单位招聘,three_agree,agree_empty,[],[],[],三、体检（一）体检时间考生于2023年8月21日前完成。
1989-s0027,事业单位招聘,three_agree,agree_empty,[],[],[],无正当理由不按时参加体检的，取消选用资格。
1989-s0028,事业单位招聘,three_agree,agree_empty,[],[],[],无正当理由不按时参加体检的，取消选用资格。
1989-s0029,事业单位招聘,three_agree,agree_empty,[],[],[],无正当理由不按时参加体检的，取消选用资格。
1989-s0030,事业单位招聘,three_agree,agree_empty,[],[],[],（二）体检医院广州中医药大学深圳医院。
1990-s0012,事业单位招聘,three_agree,agree_empty,[],[],[],（四）身体健康，具有履行岗位职责的身体条件和心理素质；
1990-s0013,事业单位招聘,three_agree,agree_empty,[],[],[],（四）身体健康，具有履行岗位职责的身体条件和心理素质；
1990-s0016,事业单位招聘,three_agree,agree_empty,[],[],[],三、招聘程序（一）报名：请报名者在9月1日前上网填写信息登记表（https://f.wps.cn/w/x1D1tjkT/或在文末扫码），并下载填写《黑龙江水产研究所2023年度公开招聘工作人员简历》（附件1），将电子版发至招聘邮箱hljzhaopin@hrfri.ac.cn。
1990-s0017,事业单位招聘,three_agree,agree_empty,[],[],[],三、招聘程序（一）报名：请报名者在9月1日前上网填写信息登记表（https://f.wps.cn/w/x1D1tjkT/或在文末扫码），并下载填写《黑龙江水产研究所2023年度公开招聘工作人员简历》（附件1），将电子版发至招聘邮箱hljzhaopin@hrfri.ac.cn。
1990-s0018,事业单位招聘,three_agree,agree_empty,[],[],[],（二）资格审查：对报名人员的应聘资格条件进行审查。
1990-s0019,事业单位招聘,three_agree,agree_empty,[],[],[],（二）资格审查：对报名人员的应聘资格条件进行审查。
1990-s0020,事业单位招聘,three_agree,agree_empty,[],[],[],遴选进入考试的人选，将电话通知本人。
1990-s0021,事业单位招聘,three_agree,agree_empty,[],[],[],遴选进入考试的人选，将电话通知本人。
1991-s0000,事业单位招聘,three_agree,agree_empty,[],[],[],事业单位招聘考试网2023年08月23日讯：为贯彻落实省卫生健康委、省委编办、省教育厅、省财政厅、省人力资源社会保障厅联合印发的《海南省实施大学生乡村医生专项计划工作方案》及《海南省卫生健康委员会关于落实允许大学毕业生免试申请乡村医生执业注册政策的通知》，补充优化乡村医生队伍，提升乡村医疗卫生服务水平，现面向全社会公开招聘大学生乡村医生。
1991-s0001,事业单位招聘,three_agree,agree_empty,[],[],[],事业单位招聘考试网2023年08月23日讯：为贯彻落实省卫生健康委、省委编办、省教育厅、省财政厅、省人力资源社会保障厅联合印发的《海南省实施大学生乡村医生专项计划工作方案》及《海南省卫生健康委员会关于落实允许大学毕业生免试申请乡村医生执业注册政策的通知》，补充优化乡村医生队伍，提升乡村医疗卫生服务水平，现面向全社会公开招聘大学生乡村医生。
1991-s0002,事业单位招聘,three_agree,agree_empty,[],[],[],现就有关事项公告如下：一、招聘人数2023年全市拟招聘大学生乡村医生18名(详见附件1)。
1991-s0003,事业单位招聘,three_agree,agree_empty,[],[],[],现就有关事项公告如下：一、招聘人数2023年全市拟招聘大学生乡村医生18名(详见附件1)。
1991-s0004,事业单位招聘,three_agree,agree_empty,[],[],[],二、招聘条件(一)招聘对象。
